age_z,fare_z
-0.024270581385404912,3.60663622020855
-1.4104926727201428,-0.26780380746233695
-0.10128291979289035,-0.6458408992300171
-0.4863446118303175,-0.38425834737480263
-0.4863446118303175,-0.38425834737480263
-0.06277675058914763,-0.321880969624713
1.4389638483568183,0.045843733079444095
0.4378034490595077,9.663111371996175
-0.10128291979289035,-0.486963705927063
-0.10128291979289035,-0.486963705927063
-0.10128291979289035,-0.04218885648721459
0.5148157874669931,0.9407578864456486
-0.6403692886452884,4.633599257924742
-0.40933227342283207,-0.321880969624713
0.12975409542956595,-0.4863761512721267
3.133235293321498,0.7828022685946154
-1.0254309806827155,-0.2383757703786254
0.05274175702208052,-0.38425834737480263
-0.7943939654602592,0.4226232164247433
0.12975409542956595,-0.4898974548547931
-1.9495790415725407,-0.18304099979386848
-1.7955543647575698,-0.39482225812280164
0.2837787722445368,-0.4546844190281296
-0.4863446118303175,-0.486963705927063
1.4389638483568183,0.6620718600460549
-2.206030128469467,-0.3540757452376625
-0.10128291979289035,-0.4889758794028724
-0.8714063038677446,-0.41444094951194277
0.36079111065202224,-0.48386093442736505
0.2837787722445368,1.0946891573450634
-0.10128291979289035,-0.3540757452376625
0.8998774795044203,-0.5024735390786015
-0.7173816270527738,-0.5003768543168081
0.5148157874669931,1.7687672717411926
-1.0254309806827155,-0.4893944114858408
1.6700008635792747,0.9228153355618567
-0.10128291979289035,0.1509797971904822
0.09124792622582323,-0.4898974548547931
-0.10128291979289035,-0.1599010048220611
0.20676643383705137,-0.47757289231546085
-0.40933227342283207,-0.4546844190281296
1.4389638483568183,-0.48780077009299977
2.1320748940241874,-0.4345626842700362
-0.10128291979289035,-0.5004613656027921
1.9010378788017308,-0.18304099979386848
-0.8714063038677446,-0.4898974548547931
-0.10128291979289035,-0.4898974548547931
-1.8725667031650552,-0.39482225812280164
-0.10128291979289035,-0.4901489765392692
1.053902156319391,3.60663622020855
-1.2564679959051719,-0.5003768543168081
-0.9484186422752301,0.5010979819813076
-0.024270581385404912,-0.04218885648721459
-0.10128291979289035,-0.17398621915272647
-0.3323199350153466,-0.5039826691854584
-0.3323199350153466,-0.4999583222338398
-0.8714063038677446,-0.49501239983030043
-1.641529687942599,-0.05979537440054633
-2.180616056794997,-0.23183620658224505
1.2849391715418474,0.9478004936109815
-0.10128291979289035,-0.4898974548547931
-1.0254309806827155,-0.12267579551958825
-0.10128291979289035,0.7536257531953799
-0.10128291979289035,-0.028188153442533226
-0.3323199350153466,-0.486963705927063
0.7458528026894494,-0.38425834737480263
1.5159761867643038,-0.12410041434046123
0.12975409542956595,-0.4711178398050645
0.05274175702208052,-0.5003768543168081
0.05274175702208052,-0.1599010048220611
0.36079111065202224,-0.38425834737480263
0.12975409542956595,-0.1176453618300649
-1.4104926727201428,1.7687672717411926
-2.2252832130713385,-0.47447012081576284
-0.17829525820037578,-0.5054917992923155
0.12975409542956595,-0.4893944114858408
0.7458528026894494,-0.6458408992300171
-0.8714063038677446,-0.4893944114858408
0.7458528026894494,-0.38425834737480263
0.2837787722445368,0.4226232164247433
-0.25530759660786123,-0.4871307163255552
0.7458528026894494,-0.1599010048220611
0.4378034490595077,-0.4345626842700362
-1.7955543647575698,-0.016533644670645515
0.09124792622582323,-0.48386093442736505
-0.10128291979289035,-0.6458408992300171
-0.4863446118303175,-0.4863761512721267
0.12975409542956595,0.09874779810542325
1.053902156319391,-0.5160557100403145
-1.487505011127628,-0.08444449947921079
1.74701320198676,1.2355413006517173
-0.17829525820037578,-0.4715363718880328
0.668840464281964,-0.6458408992300171
-0.17829525820037578,-0.39482225812280164
-2.1036037183875114,0.15274044898181535
-0.10128291979289035,-0.5059948426612678
-0.10128291979289035,0.49095260331627694
-2.180616056794997,0.09874779810542325
-0.10128291979289035,-0.4898974548547931
-1.102443319090201,-0.3549973206895832
-2.19370815432427,-0.26855837251576553
-0.10128291979289035,-0.5003768543168081
-0.4863446118303175,-0.48780077009299977
-0.8714063038677446,-0.47883050073784167
0.7458528026894494,1.0274483563039425
-0.6403692886452884,-0.4715363718880328
-0.10128291979289035,-0.48386093442736505
0.20676643383705137,0.49095260331627694
-0.10128291979289035,-0.04822537691464263
-0.7173816270527738,-0.4863761512721267
-1.0254309806827155,-0.4345626842700362
0.05274175702208052,-0.022067121729121175
0.39929727985576496,-0.5163072317247906
-0.9484186422752301,-0.4715363718880328
0.9768898179119057,-0.49392180180641176
-0.10128291979289035,0.7536257531953799
0.4378034490595077,-0.486963705927063
-0.10128291979289035,0.01817634778706565
-0.10128291979289035,1.1470901790020904
-1.9495790415725407,-0.016533644670645515
3.44128464695144,-0.4893944114858408
-1.5645173495351135,-0.3390689554550765
-1.0254309806827155,0.14695545023886347
1.1309144947268766,-0.12267579551958825
-0.8714063038677446,-0.4577026792418436
1.207926833134362,2.6715631086121427
1.6700008635792747,-0.11160884140263685
-0.40933227342283207,-0.25833049473822667
-0.10128291979289035,-0.5003768543168081
0.8998774795044203,-0.3619574287424077
-0.6403692886452884,-0.41444094951194277
1.4389638483568183,-0.12410041434046123
-0.10128291979289035,0.7536257531953799
-0.40933227342283207,-0.38425834737480263
0.9768898179119057,-0.38425834737480263
-0.17829525820037578,-0.36698786243193104
0.12975409542956595,0.37022219476771645
-0.10128291979289035,-0.4546844190281296
-1.9495790415725407,-0.42181958964773564
-0.25530759660786123,-0.486963705927063
1.361951509949333,0.41164077359377593
0.2837787722445368,-0.54523222543955
1.361951509949333,-0.4647452864071763
-0.10128291979289035,-0.16291926503577508
-1.102443319090201,-0.5004613656027921
-0.7173816270527738,-0.44772632314878086
-0.7943939654602592,-0.486963705927063
-0.10128291979289035,-0.486963705927063
2.055062555616702,1.0274483563039425
-0.3323199350153466,-0.12267579551958825
0.2837787722445368,-0.486963705927063
-0.563356950237803,-0.434226651299576
-0.10128291979289035,-0.4345626842700362
-0.3323199350153466,-0.5039826691854584
0.7458528026894494,-0.05979537440054633
-0.17829525820037578,-0.38425834737480263
-0.7943939654602592,-0.04218885648721459
-0.10128291979289035,-0.17398621915272647
-0.25530759660786123,-0.04218885648721459
0.20676643383705137,-0.4898974548547931
